Country,Commodity,Year,Loss Percentage,Loss Quantity,Stage,Method,Reference
Angola,Maize,2002,5.93,0,Harvest,Modelled Estimates,N/A
Angola,Maize,2002,3.91,0,Farm,Modelled Estimates,N/A
Angola,Maize,2002,2.31,0,Farm,Modelled Estimates,N/A
Angola,Maize,2002,4.62,0,Farm,Modelled Estimates,N/A
Angola,Maize,2002,2.65,0,Storage,Modelled Estimates,N/A
Angola,Maize,2002,1.5,0,Farm,Modelled Estimates,N/A
Angola,Maize,2002,1,0,Transport,Modelled Estimates,N/A
Angola,Maize,2001,1,0,Transport,Modelled Estimates,N/A
Angola,Maize,2001,2.65,0,Storage,Modelled Estimates,N/A
Angola,Maize,2001,5.93,0,Harvest,Modelled Estimates,N/A
Angola,Maize,2001,1.5,0,Farm,Modelled Estimates,N/A
Angola,Maize,2001,3.9,0,Farm,Modelled Estimates,N/A
Angola,Maize,2001,2.31,0,Farm,Modelled Estimates,N/A
Angola,Maize,2001,4.58,0,Farm,Modelled Estimates,N/A
Angola,Maize,2000,4.6,0,Farm,Modelled Estimates,N/A
Angola,Maize,2000,2.65,0,Storage,Modelled Estimates,N/A
Angola,Maize,2000,3.89,0,Farm,Modelled Estimates,N/A
Angola,Maize,2000,2.3,0,Farm,Modelled Estimates,N/A
Angola,Maize,2000,1,0,Transport,Modelled Estimates,N/A
Angola,Maize,2000,1.52,0,Farm,Modelled Estimates,N/A
Angola,Maize,2000,5.85,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2020,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2020,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2020,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2020,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2020,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2020,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2020,1.74,0,Farm,Modelled Estimates,N/A
Angola,Millet,2019,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2019,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2019,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2019,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2019,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2019,2.02,0,Farm,Modelled Estimates,N/A
Angola,Millet,2019,0.85,0,Farm,Modelled Estimates,N/A
Angola,Millet,2018,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2018,1.69,0,Farm,Modelled Estimates,N/A
Angola,Millet,2018,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2018,0.81,0,Farm,Modelled Estimates,N/A
Angola,Millet,2018,3.45,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2018,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2018,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2017,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2017,1.74,0,Farm,Modelled Estimates,N/A
Angola,Millet,2017,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2017,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2017,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2017,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2017,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2016,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2016,1.74,0,Farm,Modelled Estimates,N/A
Angola,Millet,2016,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2016,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2016,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2016,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2016,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2015,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2015,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2015,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2015,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2015,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2015,1.74,0,Farm,Modelled Estimates,N/A
Angola,Millet,2015,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2014,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2014,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2014,1.69,0,Farm,Modelled Estimates,N/A
Angola,Millet,2014,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2014,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2014,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2014,3.37,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2013,1.68,0,Farm,Modelled Estimates,N/A
Angola,Millet,2013,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2013,3.35,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2013,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2013,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2013,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2013,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2012,3.29,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2012,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2012,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2012,1.39,0,Farm,Modelled Estimates,N/A
Angola,Millet,2012,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2012,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2012,0.79,0,Farm,Modelled Estimates,N/A
Angola,Millet,2011,1.46,0,Farm,Modelled Estimates,N/A
Angola,Millet,2011,0.75,0,Farm,Modelled Estimates,N/A
Angola,Millet,2011,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2011,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2011,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2011,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2011,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2010,1.65,0,Farm,Modelled Estimates,N/A
Angola,Millet,2010,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2010,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2010,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2010,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2010,0.86,0,Farm,Modelled Estimates,N/A
Angola,Millet,2010,3.44,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2009,1.29,0,Farm,Modelled Estimates,N/A
Angola,Millet,2009,2.44,0,Farm,Modelled Estimates,N/A
Angola,Millet,2009,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2009,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2009,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2009,3.47,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2009,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2008,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2008,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2008,3.46,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2008,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2008,1.91,0,Farm,Modelled Estimates,N/A
Angola,Millet,2008,0.93,0,Farm,Modelled Estimates,N/A
Angola,Millet,2008,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2007,1.26,0,Farm,Modelled Estimates,N/A
Angola,Millet,2007,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2007,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2007,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2007,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2007,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2007,0.79,0,Farm,Modelled Estimates,N/A
Angola,Millet,2006,3.44,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2006,1.6,0,Farm,Modelled Estimates,N/A
Angola,Millet,2006,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2006,0.85,0,Farm,Modelled Estimates,N/A
Angola,Millet,2006,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2006,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2006,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2005,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2005,0.82,0,Farm,Modelled Estimates,N/A
Angola,Millet,2005,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2005,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2005,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2005,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2005,1.52,0,Farm,Modelled Estimates,N/A
Angola,Millet,2004,0.82,0,Farm,Modelled Estimates,N/A
Angola,Millet,2004,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2004,1.61,0,Farm,Modelled Estimates,N/A
Angola,Millet,2004,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2004,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2004,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2004,3.44,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2003,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2003,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2003,3.44,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2003,0.93,0,Farm,Modelled Estimates,N/A
Angola,Millet,2003,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2003,1.88,0,Farm,Modelled Estimates,N/A
Angola,Millet,2003,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2002,2.05,0,Farm,Modelled Estimates,N/A
Angola,Millet,2002,3.46,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2002,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2002,0.93,0,Farm,Modelled Estimates,N/A
Angola,Millet,2002,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2002,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2002,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2001,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2001,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2001,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2001,0.9,0,Farm,Modelled Estimates,N/A
Angola,Millet,2001,3.46,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2001,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2001,2.05,0,Farm,Modelled Estimates,N/A
Angola,Millet,2000,1.3,0,Storage,Modelled Estimates,N/A
Angola,Millet,2000,2.5,0,Farm,Modelled Estimates,N/A
Angola,Millet,2000,3.43,0,Harvest,Modelled Estimates,N/A
Angola,Millet,2000,2,0,Farm,Modelled Estimates,N/A
Angola,Millet,2000,1,0,Transport,Modelled Estimates,N/A
Angola,Millet,2000,1.74,0,Farm,Modelled Estimates,N/A
Angola,Millet,2000,0.86,0,Farm,Modelled Estimates,N/A
Angola,Rice,2020,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2020,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2020,2.95,0,Farm,Modelled Estimates,N/A
Angola,Rice,2020,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2020,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2020,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2020,0.65,0,Farm,Modelled Estimates,N/A
Angola,Rice,2019,2.89,0,Farm,Modelled Estimates,N/A
Angola,Rice,2019,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2019,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2019,0.58,0,Farm,Modelled Estimates,N/A
Angola,Rice,2019,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2019,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2019,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2018,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2018,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2018,2.89,0,Farm,Modelled Estimates,N/A
Angola,Rice,2018,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2018,0.59,0,Farm,Modelled Estimates,N/A
Angola,Rice,2018,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2018,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2017,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2017,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2017,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2017,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2017,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2017,0.65,0,Farm,Modelled Estimates,N/A
Angola,Rice,2017,2.95,0,Farm,Modelled Estimates,N/A
Angola,Rice,2016,2.95,0,Farm,Modelled Estimates,N/A
Angola,Rice,2016,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2016,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2016,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2016,0.65,0,Farm,Modelled Estimates,N/A
Angola,Rice,2016,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2016,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2015,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2015,2.95,0,Farm,Modelled Estimates,N/A
Angola,Rice,2015,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2015,0.65,0,Farm,Modelled Estimates,N/A
Angola,Rice,2015,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2015,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2015,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2014,2.99,0,Farm,Modelled Estimates,N/A
Angola,Rice,2014,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2014,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2014,0.57,0,Farm,Modelled Estimates,N/A
Angola,Rice,2014,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2014,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2014,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2013,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2013,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2013,2.99,0,Farm,Modelled Estimates,N/A
Angola,Rice,2013,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2013,0.59,0,Farm,Modelled Estimates,N/A
Angola,Rice,2013,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2013,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2012,2.97,0,Farm,Modelled Estimates,N/A
Angola,Rice,2012,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2012,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2012,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2012,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2012,0.69,0,Farm,Modelled Estimates,N/A
Angola,Rice,2012,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2011,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2011,0.66,0,Farm,Modelled Estimates,N/A
Angola,Rice,2011,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2011,2.91,0,Farm,Modelled Estimates,N/A
Angola,Rice,2011,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2011,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2011,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2010,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2010,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2010,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2010,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2010,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2010,2.92,0,Farm,Modelled Estimates,N/A
Angola,Rice,2010,0.68,0,Farm,Modelled Estimates,N/A
Angola,Rice,2009,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2009,0.63,0,Farm,Modelled Estimates,N/A
Angola,Rice,2009,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2009,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2009,2.93,0,Farm,Modelled Estimates,N/A
Angola,Rice,2009,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2009,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2008,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2008,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2008,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2008,0.71,0,Farm,Modelled Estimates,N/A
Angola,Rice,2008,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2008,2.93,0,Farm,Modelled Estimates,N/A
Angola,Rice,2008,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2007,2.96,0,Farm,Modelled Estimates,N/A
Angola,Rice,2007,0.76,0,Farm,Modelled Estimates,N/A
Angola,Rice,2007,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2007,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2007,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2007,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2007,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2006,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2006,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2006,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2006,2.96,0,Farm,Modelled Estimates,N/A
Angola,Rice,2006,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2006,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2006,0.76,0,Farm,Modelled Estimates,N/A
Angola,Rice,2005,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2005,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2005,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2005,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2005,0.68,0,Farm,Modelled Estimates,N/A
Angola,Rice,2005,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2005,2.97,0,Farm,Modelled Estimates,N/A
Angola,Rice,2004,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2004,2.93,0,Farm,Modelled Estimates,N/A
Angola,Rice,2004,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2004,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2004,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2004,0.62,0,Farm,Modelled Estimates,N/A
Angola,Rice,2004,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2003,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2003,2.93,0,Farm,Modelled Estimates,N/A
Angola,Rice,2003,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2003,0.7,0,Farm,Modelled Estimates,N/A
Angola,Rice,2003,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2003,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2003,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2002,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2002,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2002,2.93,0,Farm,Modelled Estimates,N/A
Angola,Rice,2002,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2002,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2002,0.7,0,Farm,Modelled Estimates,N/A
Angola,Rice,2002,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2001,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2001,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2001,1.3,0,Storage,Modelled Estimates,N/A
Angola,Rice,2001,2.93,0,Farm,Modelled Estimates,N/A
Angola,Rice,2001,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2001,0.67,0,Farm,Modelled Estimates,N/A
Angola,Rice,2001,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2000,2.95,0,Farm,Modelled Estimates,N/A
Angola,Rice,2000,1,0,Transport,Modelled Estimates,N/A
Angola,Rice,2000,4.4,0,Harvest,Modelled Estimates,N/A
Angola,Rice,2000,1.25,0,Farm,Modelled Estimates,N/A
Angola,Rice,2000,2.5,0,Farm,Modelled Estimates,N/A
Angola,Rice,2000,0.65,0,Farm,Modelled Estimates,N/A
Angola,Rice,2000,1.3,0,Storage,Modelled Estimates,N/A
Angola,Sorghum,2020,3.6,0,Farm,Modelled Estimates,N/A
Angola,Sorghum,2020,2.17,0,Farm,Modelled Estimates,N/A
Angola,Sorghum,2020,1.3,0,Storage,Modelled Estimates,N/A
Angola,Sorghum,2020,1,0,Transport,Modelled Estimates,N/A
